view0_projectionMatrix[0],view0_projectionMatrix[1],view0_projectionMatrix[2],view0_projectionMatrix[3],view0_projectionMatrix[4],view0_projectionMatrix[5],view0_projectionMatrix[6],view0_projectionMatrix[7],view0_projectionMatrix[8],view0_projectionMatrix[9],view0_projectionMatrix[10],view0_projectionMatrix[11],view0_projectionMatrix[12],view0_projectionMatrix[13],view0_projectionMatrix[14],view0_projectionMatrix[15],view0_viewMatrix[0],view0_viewMatrix[1],view0_viewMatrix[2],view0_viewMatrix[3],view0_viewMatrix[4],view0_viewMatrix[5],view0_viewMatrix[6],view0_viewMatrix[7],view0_viewMatrix[8],view0_viewMatrix[9],view0_viewMatrix[10],view0_viewMatrix[11],view0_viewMatrix[12],view0_viewMatrix[13],view0_viewMatrix[14],view0_viewMatrix[15],view9_preferrdWidth,view0_preferredHeight,view0_enabled,view1_projectionMatrix[0],view1_projectionMatrix[1],view1_projectionMatrix[2],view1_projectionMatrix[3],view1_projectionMatrix[4],view1_projectionMatrix[5],view1_projectionMatrix[6],view1_projectionMatrix[7],view1_projectionMatrix[8],view1_projectionMatrix[9],view1_projectionMatrix[10],view1_projectionMatrix[11],view1_projectionMatrix[12],view1_projectionMatrix[13],view1_projectionMatrix[14],view1_projectionMatrix[15],view1_viewMatrix[0],view1_viewMatrix[1],view1_viewMatrix[2],view1_viewMatrix[3],view1_viewMatrix[4],view1_viewMatrix[5],view1_viewMatrix[6],view1_viewMatrix[7],view1_viewMatrix[8],view1_viewMatrix[9],view1_viewMatrix[10],view1_viewMatrix[11],view1_viewMatrix[12],view1_viewMatrix[13],view1_viewMatrix[14],view1_viewMatrix[15],view1_preferrdWidth,view1_preferredHeight,view1_enabled,view2_projectionMatrix[0],view2_projectionMatrix[1],view2_projectionMatrix[2],view2_projectionMatrix[3],view2_projectionMatrix[4],view2_projectionMatrix[5],view2_projectionMatrix[6],view2_projectionMatrix[7],view2_projectionMatrix[8],view2_projectionMatrix[9],view2_projectionMatrix[10],view2_projectionMatrix[11],view2_projectionMatrix[12],view2_projectionMatrix[13],view2_projectionMatrix[14],view2_projectionMatrix[15],view2_viewMatrix[0],view2_viewMatrix[1],view2_viewMatrix[2],view2_viewMatrix[3],view2_viewMatrix[4],view2_viewMatrix[5],view2_viewMatrix[6],view2_viewMatrix[7],view2_viewMatrix[8],view2_viewMatrix[9],view2_viewMatrix[10],view2_viewMatrix[11],view2_viewMatrix[12],view2_viewMatrix[13],view2_viewMatrix[14],view2_viewMatrix[15],view2_preferrdWidth,view2_preferredHeight,view2_enabled,view3_projectionMatrix[0],view3_projectionMatrix[1],view3_projectionMatrix[2],view3_projectionMatrix[3],view3_projectionMatrix[4],view3_projectionMatrix[5],view3_projectionMatrix[6],view3_projectionMatrix[7],view3_projectionMatrix[8],view3_projectionMatrix[9],view3_projectionMatrix[10],view3_projectionMatrix[11],view3_projectionMatrix[12],view3_projectionMatrix[13],view3_projectionMatrix[14],view3_projectionMatrix[15],view3_viewMatrix[0],view3_viewMatrix[1],view3_viewMatrix[2],view3_viewMatrix[3],view3_viewMatrix[4],view3_viewMatrix[5],view3_viewMatrix[6],view3_viewMatrix[7],view3_viewMatrix[8],view3_viewMatrix[9],view3_viewMatrix[10],view3_viewMatrix[11],view3_viewMatrix[12],view3_viewMatrix[13],view3_viewMatrix[14],view3_viewMatrix[15],view3_preferrdWidth,view3_preferredHeight,view3_enabled,fovTangents0_top,fovTangents0_bottom,fovTangents0_left,fovTangents0_right,fovTangents1_top,fovTangents1_bottom,fovTangents1_left,fovTangents1_right,fovTangents2_top,fovTangents2_bottom,fovTangents2_left,fovTangents2_right,fovTangents3_top,fovTangents3_bottom,fovTangents3_left,fovTangents3_right,timestamp,frameNumber
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986609,-0.038748,-0.158433,-0.000000,0.034291,0.998938,-0.030768,0.000000,0.159457,0.024924,0.986890,-0.000000,-0.017338,0.007703,-0.047166,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986609,-0.038748,-0.158433,-0.000000,0.034291,0.998938,-0.030768,0.000000,0.159457,0.024924,0.986890,-0.000000,-0.080618,0.007703,-0.047166,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986609,-0.038748,-0.158433,-0.000000,0.034291,0.998938,-0.030768,0.000000,0.159457,0.024924,0.986890,-0.000000,-0.017338,0.007703,-0.047166,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986609,-0.038748,-0.158433,-0.000000,0.034291,0.998938,-0.030768,0.000000,0.159457,0.024924,0.986890,-0.000000,-0.080618,0.007703,-0.047166,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193223399500,11
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986636,-0.038766,-0.158262,-0.000000,0.034281,0.998932,-0.030970,0.000000,0.159294,0.025131,0.986911,-0.000000,-0.017327,0.007683,-0.047167,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986636,-0.038766,-0.158262,-0.000000,0.034281,0.998932,-0.030970,0.000000,0.159294,0.025131,0.986911,-0.000000,-0.080607,0.007683,-0.047167,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986636,-0.038766,-0.158262,-0.000000,0.034281,0.998932,-0.030970,0.000000,0.159294,0.025131,0.986911,-0.000000,-0.017327,0.007683,-0.047167,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986636,-0.038766,-0.158262,-0.000000,0.034281,0.998932,-0.030970,0.000000,0.159294,0.025131,0.986911,-0.000000,-0.080607,0.007683,-0.047167,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193234528600,12
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986621,-0.038735,-0.158363,-0.000000,0.034255,0.998935,-0.030925,0.000000,0.159392,0.025086,0.986897,-0.000000,-0.017332,0.007681,-0.047166,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986621,-0.038735,-0.158363,-0.000000,0.034255,0.998935,-0.030925,0.000000,0.159392,0.025086,0.986897,-0.000000,-0.080612,0.007681,-0.047166,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986621,-0.038735,-0.158363,-0.000000,0.034255,0.998935,-0.030925,0.000000,0.159392,0.025086,0.986897,-0.000000,-0.017332,0.007681,-0.047166,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986621,-0.038735,-0.158363,-0.000000,0.034255,0.998935,-0.030925,0.000000,0.159392,0.025086,0.986897,-0.000000,-0.080612,0.007681,-0.047166,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193245638900,13
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986642,-0.038733,-0.158230,-0.000000,0.034260,0.998935,-0.030904,0.000000,0.159258,0.025070,0.986919,-0.000000,-0.017328,0.007678,-0.047179,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986642,-0.038733,-0.158230,-0.000000,0.034260,0.998935,-0.030904,0.000000,0.159258,0.025070,0.986919,-0.000000,-0.080607,0.007678,-0.047179,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986642,-0.038733,-0.158230,-0.000000,0.034260,0.998935,-0.030904,0.000000,0.159258,0.025070,0.986919,-0.000000,-0.017328,0.007678,-0.047179,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986642,-0.038733,-0.158230,-0.000000,0.034260,0.998935,-0.030904,0.000000,0.159258,0.025070,0.986919,-0.000000,-0.080607,0.007678,-0.047179,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193256735100,14
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986630,-0.038740,-0.158302,-0.000000,0.034273,0.998936,-0.030858,0.000000,0.159329,0.025020,0.986908,-0.000000,-0.017334,0.007679,-0.047183,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986630,-0.038740,-0.158302,-0.000000,0.034273,0.998936,-0.030858,0.000000,0.159329,0.025020,0.986908,-0.000000,-0.080614,0.007679,-0.047183,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986630,-0.038740,-0.158302,-0.000000,0.034273,0.998936,-0.030858,0.000000,0.159329,0.025020,0.986908,-0.000000,-0.017334,0.007679,-0.047183,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986630,-0.038740,-0.158302,-0.000000,0.034273,0.998936,-0.030858,0.000000,0.159329,0.025020,0.986908,-0.000000,-0.080614,0.007679,-0.047183,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193267848100,15
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986635,-0.038748,-0.158270,-0.000000,0.034286,0.998936,-0.030830,0.000000,0.159296,0.024992,0.986914,-0.000000,-0.017327,0.007682,-0.047195,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986635,-0.038748,-0.158270,-0.000000,0.034286,0.998936,-0.030830,0.000000,0.159296,0.024992,0.986914,-0.000000,-0.080607,0.007682,-0.047195,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986635,-0.038748,-0.158270,-0.000000,0.034286,0.998936,-0.030830,0.000000,0.159296,0.024992,0.986914,-0.000000,-0.017327,0.007682,-0.047195,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986635,-0.038748,-0.158270,-0.000000,0.034286,0.998936,-0.030830,0.000000,0.159296,0.024992,0.986914,-0.000000,-0.080607,0.007682,-0.047195,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193278963300,16
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986639,-0.038724,-0.158255,-0.000000,0.034265,0.998938,-0.030807,0.000000,0.159279,0.024973,0.986918,-0.000000,-0.017330,0.007680,-0.047205,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986639,-0.038724,-0.158255,-0.000000,0.034265,0.998938,-0.030807,0.000000,0.159279,0.024973,0.986918,-0.000000,-0.080610,0.007680,-0.047205,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986639,-0.038724,-0.158255,-0.000000,0.034265,0.998938,-0.030807,0.000000,0.159279,0.024973,0.986918,-0.000000,-0.017330,0.007680,-0.047205,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986639,-0.038724,-0.158255,-0.000000,0.034265,0.998938,-0.030807,0.000000,0.159279,0.024973,0.986918,-0.000000,-0.080610,0.007680,-0.047205,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193290083000,17
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986656,-0.038755,-0.158137,-0.000000,0.034308,0.998938,-0.030754,0.000000,0.159161,0.024918,0.986938,-0.000000,-0.017319,0.007690,-0.047203,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986656,-0.038755,-0.158137,-0.000000,0.034308,0.998938,-0.030754,0.000000,0.159161,0.024918,0.986938,-0.000000,-0.080599,0.007690,-0.047203,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986656,-0.038755,-0.158137,-0.000000,0.034308,0.998938,-0.030754,0.000000,0.159161,0.024918,0.986938,-0.000000,-0.017319,0.007690,-0.047203,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986656,-0.038755,-0.158137,-0.000000,0.034308,0.998938,-0.030754,0.000000,0.159161,0.024918,0.986938,-0.000000,-0.080599,0.007690,-0.047203,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193301189100,18
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986654,-0.038701,-0.158167,-0.000000,0.034251,0.998940,-0.030763,0.000000,0.159189,0.024935,0.986933,-0.000000,-0.017322,0.007682,-0.047209,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986654,-0.038701,-0.158167,-0.000000,0.034251,0.998940,-0.030763,0.000000,0.159189,0.024935,0.986933,-0.000000,-0.080602,0.007682,-0.047209,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986654,-0.038701,-0.158167,-0.000000,0.034251,0.998940,-0.030763,0.000000,0.159189,0.024935,0.986933,-0.000000,-0.017322,0.007682,-0.047209,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986654,-0.038701,-0.158167,-0.000000,0.034251,0.998940,-0.030763,0.000000,0.159189,0.024935,0.986933,-0.000000,-0.080602,0.007682,-0.047209,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193312280500,19
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986621,-0.038689,-0.158375,-0.000000,0.034245,0.998942,-0.030697,0.000000,0.159395,0.024863,0.986902,-0.000000,-0.017333,0.007687,-0.047201,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986621,-0.038689,-0.158375,-0.000000,0.034245,0.998942,-0.030697,0.000000,0.159395,0.024863,0.986902,-0.000000,-0.080613,0.007687,-0.047201,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986621,-0.038689,-0.158375,-0.000000,0.034245,0.998942,-0.030697,0.000000,0.159395,0.024863,0.986902,-0.000000,-0.017333,0.007687,-0.047201,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986621,-0.038689,-0.158375,-0.000000,0.034245,0.998942,-0.030697,0.000000,0.159395,0.024863,0.986902,-0.000000,-0.080613,0.007687,-0.047201,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193323397800,20
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986602,-0.038676,-0.158493,-0.000000,0.034236,0.998944,-0.030652,0.000000,0.159511,0.024815,0.986884,-0.000000,-0.017344,0.007689,-0.047200,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986602,-0.038676,-0.158493,-0.000000,0.034236,0.998944,-0.030652,0.000000,0.159511,0.024815,0.986884,-0.000000,-0.080624,0.007689,-0.047200,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986602,-0.038676,-0.158493,-0.000000,0.034236,0.998944,-0.030652,0.000000,0.159511,0.024815,0.986884,-0.000000,-0.017344,0.007689,-0.047200,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986602,-0.038676,-0.158493,-0.000000,0.034236,0.998944,-0.030652,0.000000,0.159511,0.024815,0.986884,-0.000000,-0.080624,0.007689,-0.047200,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193334525300,21
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986612,-0.038683,-0.158429,-0.000000,0.034237,0.998942,-0.030695,0.000000,0.159449,0.024860,0.986893,-0.000000,-0.017343,0.007687,-0.047192,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986612,-0.038683,-0.158429,-0.000000,0.034237,0.998942,-0.030695,0.000000,0.159449,0.024860,0.986893,-0.000000,-0.080623,0.007687,-0.047192,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986612,-0.038683,-0.158429,-0.000000,0.034237,0.998942,-0.030695,0.000000,0.159449,0.024860,0.986893,-0.000000,-0.017343,0.007687,-0.047192,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986612,-0.038683,-0.158429,-0.000000,0.034237,0.998942,-0.030695,0.000000,0.159449,0.024860,0.986893,-0.000000,-0.080623,0.007687,-0.047192,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193345638000,22
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986576,-0.038695,-0.158650,-0.000000,0.034231,0.998940,-0.030775,0.000000,0.159673,0.024931,0.986855,-0.000000,-0.017359,0.007681,-0.047183,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986576,-0.038695,-0.158650,-0.000000,0.034231,0.998940,-0.030775,0.000000,0.159673,0.024931,0.986855,-0.000000,-0.080639,0.007681,-0.047183,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986576,-0.038695,-0.158650,-0.000000,0.034231,0.998940,-0.030775,0.000000,0.159673,0.024931,0.986855,-0.000000,-0.017359,0.007681,-0.047183,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986576,-0.038695,-0.158650,-0.000000,0.034231,0.998940,-0.030775,0.000000,0.159673,0.024931,0.986855,-0.000000,-0.080639,0.007681,-0.047183,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193356748300,23
0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,-0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986613,-0.038699,-0.158418,-0.000000,0.034237,0.998939,-0.030797,0.000000,0.159442,0.024961,0.986892,-0.000000,-0.017345,0.007685,-0.047195,1.000000,1024,1109,1,0.782853,0.000000,0.000000,0.000000,0.000000,0.791319,0.000000,0.000000,0.211994,-0.003996,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986613,-0.038699,-0.158418,-0.000000,0.034237,0.998939,-0.030797,0.000000,0.159442,0.024961,0.986892,-0.000000,-0.080624,0.007685,-0.047195,1.000000,1024,1109,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986613,-0.038699,-0.158418,-0.000000,0.034237,0.998939,-0.030797,0.000000,0.159442,0.024961,0.986892,-0.000000,-0.017345,0.007685,-0.047195,1.000000,856,938,1,1.732051,0.000000,0.000000,0.000000,0.000000,1.732051,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-0.100000,0.000000,0.986613,-0.038699,-0.158418,-0.000000,0.034237,0.998939,-0.030797,0.000000,0.159442,0.024961,0.986892,-0.000000,-0.080624,0.007685,-0.047195,1.000000,856,938,1,1.258663,-1.268762,-1.548176,1.006582,1.258663,-1.268762,-1.006582,1.548176,0.577350,-0.577350,-0.577350,0.577350,0.577350,-0.577350,-0.577350,0.577350,1000016193368270300,24
